image,category,original,generated
original/style_transfer/Northern_Renaissance_283_original.png,1,1,0
generated/style_transfer/Northern_Renaissance_283_generated.png,1,0,1
original/style_transfer/Northern_Renaissance_292_original.png,1,1,0
generated/style_transfer/Northern_Renaissance_292_generated.png,1,0,1
original/style_transfer/Northern_Renaissance_316_original.png,1,1,0
generated/style_transfer/Northern_Renaissance_316_generated.png,1,0,1
original/style_transfer/Northern_Renaissance_335_original.png,1,1,0
generated/style_transfer/Northern_Renaissance_335_generated.png,1,0,1
original/style_transfer/Northern_Renaissance_338_original.png,1,1,0
generated/style_transfer/Northern_Renaissance_338_generated.png,1,0,1
original/style_transfer/Northern_Renaissance_349_original.png,1,1,0
generated/style_transfer/Northern_Renaissance_349_generated.png,1,0,1
original/style_transfer/Northern_Renaissance_370_original.png,1,1,0
generated/style_transfer/Northern_Renaissance_370_generated.png,1,0,1
original/style_transfer/Northern_Renaissance_377_original.png,1,1,0
generated/style_transfer/Northern_Renaissance_377_generated.png,1,0,1
original/style_transfer/Pointillism_001_original.png,1,1,0
generated/style_transfer/Pointillism_001_generated.png,1,0,1
original/style_transfer/Pointillism_002_original.png,1,1,0
generated/style_transfer/Pointillism_002_generated.png,1,0,1
original/style_transfer/Pointillism_003_original.png,1,1,0
generated/style_transfer/Pointillism_003_generated.png,1,0,1
original/style_transfer/Pointillism_018_original.png,1,1,0
generated/style_transfer/Pointillism_018_generated.png,1,0,1
original/style_transfer/Pointillism_024_original.png,1,1,0
generated/style_transfer/Pointillism_024_generated.png,1,0,1
original/style_transfer/Pointillism_028_original.png,1,1,0
generated/style_transfer/Pointillism_028_generated.png,1,0,1
original/style_transfer/Pointillism_035_original.png,1,1,0
generated/style_transfer/Pointillism_035_generated.png,1,0,1
original/style_transfer/Pointillism_049_original.png,1,1,0
generated/style_transfer/Pointillism_049_generated.png,1,0,1
original/style_transfer/Pointillism_063_original.png,1,1,0
generated/style_transfer/Pointillism_063_generated.png,1,0,1
original/style_transfer/Pointillism_081_original.png,1,1,0
generated/style_transfer/Pointillism_081_generated.png,1,0,1
original/style_transfer/Pointillism_087_original.png,1,1,0
generated/style_transfer/Pointillism_087_generated.png,1,0,1
original/style_transfer/Pointillism_098_original.png,1,1,0
generated/style_transfer/Pointillism_098_generated.png,1,0,1
original/style_transfer/Pointillism_110_original.png,1,1,0
generated/style_transfer/Pointillism_110_generated.png,1,0,1
original/style_transfer/Pointillism_111_original.png,1,1,0
generated/style_transfer/Pointillism_111_generated.png,1,0,1
original/style_transfer/Pointillism_140_original.png,1,1,0
generated/style_transfer/Pointillism_140_generated.png,1,0,1
original/style_transfer/Pointillism_154_original.png,1,1,0
generated/style_transfer/Pointillism_154_generated.png,1,0,1
original/style_transfer/Pointillism_165_original.png,1,1,0
generated/style_transfer/Pointillism_165_generated.png,1,0,1
original/style_transfer/Pointillism_167_original.png,1,1,0
generated/style_transfer/Pointillism_167_generated.png,1,0,1
original/style_transfer/Pointillism_185_original.png,1,1,0
generated/style_transfer/Pointillism_185_generated.png,1,0,1
original/style_transfer/Pointillism_188_original.png,1,1,0
generated/style_transfer/Pointillism_188_generated.png,1,0,1
original/style_transfer/Pointillism_190_original.png,1,1,0
generated/style_transfer/Pointillism_190_generated.png,1,0,1
original/style_transfer/Pointillism_193_original.png,1,1,0
generated/style_transfer/Pointillism_193_generated.png,1,0,1
original/style_transfer/Pointillism_223_original.png,1,1,0
generated/style_transfer/Pointillism_223_generated.png,1,0,1
original/style_transfer/Pointillism_228_original.png,1,1,0
generated/style_transfer/Pointillism_228_generated.png,1,0,1
original/style_transfer/Pointillism_279_original.png,1,1,0
generated/style_transfer/Pointillism_279_generated.png,1,0,1
original/style_transfer/Pointillism_303_original.png,1,1,0
generated/style_transfer/Pointillism_303_generated.png,1,0,1
original/style_transfer/Pointillism_314_original.png,1,1,0
generated/style_transfer/Pointillism_314_generated.png,1,0,1
original/style_transfer/Pointillism_315_original.png,1,1,0
generated/style_transfer/Pointillism_315_generated.png,1,0,1
original/style_transfer/Pointillism_318_original.png,1,1,0
generated/style_transfer/Pointillism_318_generated.png,1,0,1
original/style_transfer/Pointillism_329_original.png,1,1,0
generated/style_transfer/Pointillism_329_generated.png,1,0,1
original/style_transfer/Pointillism_334_original.png,1,1,0
generated/style_transfer/Pointillism_334_generated.png,1,0,1
original/style_transfer/Pointillism_350_original.png,1,1,0
generated/style_transfer/Pointillism_350_generated.png,1,0,1
original/style_transfer/Pointillism_392_original.png,1,1,0
generated/style_transfer/Pointillism_392_generated.png,1,0,1
original/style_transfer/Pop_Art_002_original.png,1,1,0
generated/style_transfer/Pop_Art_002_generated.png,1,0,1
original/style_transfer/Pop_Art_003_original.png,1,1,0
generated/style_transfer/Pop_Art_003_generated.png,1,0,1
original/style_transfer/Pop_Art_010_original.png,1,1,0
generated/style_transfer/Pop_Art_010_generated.png,1,0,1
original/style_transfer/Pop_Art_015_original.png,1,1,0
generated/style_transfer/Pop_Art_015_generated.png,1,0,1
original/style_transfer/Pop_Art_022_original.png,1,1,0
generated/style_transfer/Pop_Art_022_generated.png,1,0,1
original/style_transfer/Pop_Art_025_original.png,1,1,0
generated/style_transfer/Pop_Art_025_generated.png,1,0,1
original/style_transfer/Pop_Art_028_original.png,1,1,0
generated/style_transfer/Pop_Art_028_generated.png,1,0,1
original/style_transfer/Pop_Art_029_original.png,1,1,0
generated/style_transfer/Pop_Art_029_generated.png,1,0,1
original/style_transfer/Pop_Art_030_original.png,1,1,0
generated/style_transfer/Pop_Art_030_generated.png,1,0,1
original/style_transfer/Pop_Art_034_original.png,1,1,0
generated/style_transfer/Pop_Art_034_generated.png,1,0,1
original/style_transfer/Pop_Art_041_original.png,1,1,0
generated/style_transfer/Pop_Art_041_generated.png,1,0,1
original/style_transfer/Pop_Art_042_original.png,1,1,0
generated/style_transfer/Pop_Art_042_generated.png,1,0,1
original/style_transfer/Pop_Art_043_original.png,1,1,0
generated/style_transfer/Pop_Art_043_generated.png,1,0,1
original/style_transfer/Pop_Art_044_original.png,1,1,0
generated/style_transfer/Pop_Art_044_generated.png,1,0,1
original/style_transfer/Pop_Art_046_original.png,1,1,0
generated/style_transfer/Pop_Art_046_generated.png,1,0,1
original/style_transfer/Pop_Art_049_original.png,1,1,0
generated/style_transfer/Pop_Art_049_generated.png,1,0,1
original/style_transfer/Pop_Art_051_original.png,1,1,0
generated/style_transfer/Pop_Art_051_generated.png,1,0,1
original/style_transfer/Pop_Art_053_original.png,1,1,0
generated/style_transfer/Pop_Art_053_generated.png,1,0,1
original/style_transfer/Pop_Art_054_original.png,1,1,0
generated/style_transfer/Pop_Art_054_generated.png,1,0,1
original/style_transfer/Pop_Art_056_original.png,1,1,0
generated/style_transfer/Pop_Art_056_generated.png,1,0,1
original/style_transfer/Pop_Art_058_original.png,1,1,0
generated/style_transfer/Pop_Art_058_generated.png,1,0,1
original/style_transfer/Pop_Art_059_original.png,1,1,0
generated/style_transfer/Pop_Art_059_generated.png,1,0,1
original/style_transfer/Pop_Art_062_original.png,1,1,0
generated/style_transfer/Pop_Art_062_generated.png,1,0,1
original/style_transfer/Pop_Art_068_original.png,1,1,0
generated/style_transfer/Pop_Art_068_generated.png,1,0,1
original/style_transfer/Pop_Art_072_original.png,1,1,0
generated/style_transfer/Pop_Art_072_generated.png,1,0,1
original/style_transfer/Pop_Art_078_original.png,1,1,0
generated/style_transfer/Pop_Art_078_generated.png,1,0,1
original/style_transfer/Pop_Art_079_original.png,1,1,0
generated/style_transfer/Pop_Art_079_generated.png,1,0,1
original/style_transfer/Pop_Art_080_original.png,1,1,0
generated/style_transfer/Pop_Art_080_generated.png,1,0,1
original/style_transfer/Pop_Art_084_original.png,1,1,0
generated/style_transfer/Pop_Art_084_generated.png,1,0,1
original/style_transfer/Pop_Art_086_original.png,1,1,0
generated/style_transfer/Pop_Art_086_generated.png,1,0,1
original/style_transfer/Pop_Art_093_original.png,1,1,0
generated/style_transfer/Pop_Art_093_generated.png,1,0,1
original/style_transfer/Pop_Art_094_original.png,1,1,0
generated/style_transfer/Pop_Art_094_generated.png,1,0,1
original/style_transfer/Pop_Art_106_original.png,1,1,0
generated/style_transfer/Pop_Art_106_generated.png,1,0,1
original/style_transfer/Pop_Art_108_original.png,1,1,0
generated/style_transfer/Pop_Art_108_generated.png,1,0,1
original/style_transfer/Pop_Art_109_original.png,1,1,0
generated/style_transfer/Pop_Art_109_generated.png,1,0,1
original/style_transfer/Pop_Art_111_original.png,1,1,0
generated/style_transfer/Pop_Art_111_generated.png,1,0,1
original/style_transfer/Pop_Art_114_original.png,1,1,0
generated/style_transfer/Pop_Art_114_generated.png,1,0,1
original/style_transfer/Pop_Art_119_original.png,1,1,0
generated/style_transfer/Pop_Art_119_generated.png,1,0,1
original/style_transfer/Pop_Art_120_original.png,1,1,0
generated/style_transfer/Pop_Art_120_generated.png,1,0,1
original/style_transfer/Pop_Art_123_original.png,1,1,0
generated/style_transfer/Pop_Art_123_generated.png,1,0,1
original/style_transfer/Pop_Art_127_original.png,1,1,0
generated/style_transfer/Pop_Art_127_generated.png,1,0,1
original/style_transfer/Pop_Art_129_original.png,1,1,0
generated/style_transfer/Pop_Art_129_generated.png,1,0,1
original/style_transfer/Pop_Art_131_original.png,1,1,0
generated/style_transfer/Pop_Art_131_generated.png,1,0,1
original/style_transfer/Pop_Art_133_original.png,1,1,0
generated/style_transfer/Pop_Art_133_generated.png,1,0,1
original/style_transfer/Pop_Art_136_original.png,1,1,0
generated/style_transfer/Pop_Art_136_generated.png,1,0,1
original/style_transfer/Pop_Art_139_original.png,1,1,0
generated/style_transfer/Pop_Art_139_generated.png,1,0,1
original/style_transfer/Pop_Art_140_original.png,1,1,0
generated/style_transfer/Pop_Art_140_generated.png,1,0,1
original/style_transfer/Pop_Art_144_original.png,1,1,0
generated/style_transfer/Pop_Art_144_generated.png,1,0,1
original/style_transfer/Pop_Art_146_original.png,1,1,0
generated/style_transfer/Pop_Art_146_generated.png,1,0,1
original/style_transfer/Pop_Art_147_original.png,1,1,0
generated/style_transfer/Pop_Art_147_generated.png,1,0,1
original/style_transfer/Pop_Art_151_original.png,1,1,0
generated/style_transfer/Pop_Art_151_generated.png,1,0,1
original/style_transfer/Pop_Art_158_original.png,1,1,0
generated/style_transfer/Pop_Art_158_generated.png,1,0,1
original/style_transfer/Pop_Art_161_original.png,1,1,0
generated/style_transfer/Pop_Art_161_generated.png,1,0,1
original/style_transfer/Pop_Art_162_original.png,1,1,0
generated/style_transfer/Pop_Art_162_generated.png,1,0,1
original/style_transfer/Pop_Art_163_original.png,1,1,0
generated/style_transfer/Pop_Art_163_generated.png,1,0,1
original/style_transfer/Pop_Art_164_original.png,1,1,0
generated/style_transfer/Pop_Art_164_generated.png,1,0,1
original/style_transfer/Pop_Art_167_original.png,1,1,0
generated/style_transfer/Pop_Art_167_generated.png,1,0,1
original/style_transfer/Pop_Art_172_original.png,1,1,0
generated/style_transfer/Pop_Art_172_generated.png,1,0,1
original/style_transfer/Pop_Art_173_original.png,1,1,0
generated/style_transfer/Pop_Art_173_generated.png,1,0,1
original/style_transfer/Pop_Art_174_original.png,1,1,0
generated/style_transfer/Pop_Art_174_generated.png,1,0,1
original/style_transfer/Pop_Art_176_original.png,1,1,0
generated/style_transfer/Pop_Art_176_generated.png,1,0,1
original/style_transfer/Pop_Art_182_original.png,1,1,0
generated/style_transfer/Pop_Art_182_generated.png,1,0,1
original/style_transfer/Pop_Art_193_original.png,1,1,0
generated/style_transfer/Pop_Art_193_generated.png,1,0,1
original/style_transfer/Pop_Art_196_original.png,1,1,0
generated/style_transfer/Pop_Art_196_generated.png,1,0,1
original/style_transfer/Pop_Art_197_original.png,1,1,0
generated/style_transfer/Pop_Art_197_generated.png,1,0,1
original/style_transfer/Pop_Art_200_original.png,1,1,0
generated/style_transfer/Pop_Art_200_generated.png,1,0,1
original/style_transfer/Pop_Art_205_original.png,1,1,0
generated/style_transfer/Pop_Art_205_generated.png,1,0,1
original/style_transfer/Pop_Art_215_original.png,1,1,0
generated/style_transfer/Pop_Art_215_generated.png,1,0,1
original/style_transfer/Pop_Art_219_original.png,1,1,0
generated/style_transfer/Pop_Art_219_generated.png,1,0,1
original/style_transfer/Pop_Art_225_original.png,1,1,0
generated/style_transfer/Pop_Art_225_generated.png,1,0,1
original/style_transfer/Pop_Art_250_original.png,1,1,0
generated/style_transfer/Pop_Art_250_generated.png,1,0,1
original/style_transfer/Pop_Art_260_original.png,1,1,0
generated/style_transfer/Pop_Art_260_generated.png,1,0,1
original/style_transfer/Pop_Art_261_original.png,1,1,0
generated/style_transfer/Pop_Art_261_generated.png,1,0,1
original/style_transfer/Pop_Art_277_original.png,1,1,0
generated/style_transfer/Pop_Art_277_generated.png,1,0,1
original/style_transfer/Pop_Art_302_original.png,1,1,0
generated/style_transfer/Pop_Art_302_generated.png,1,0,1
original/style_transfer/Pop_Art_308_original.png,1,1,0
generated/style_transfer/Pop_Art_308_generated.png,1,0,1
original/style_transfer/Pop_Art_310_original.png,1,1,0
generated/style_transfer/Pop_Art_310_generated.png,1,0,1
original/style_transfer/Pop_Art_323_original.png,1,1,0
generated/style_transfer/Pop_Art_323_generated.png,1,0,1
original/style_transfer/Pop_Art_347_original.png,1,1,0
generated/style_transfer/Pop_Art_347_generated.png,1,0,1
original/style_transfer/Pop_Art_354_original.png,1,1,0
generated/style_transfer/Pop_Art_354_generated.png,1,0,1
original/style_transfer/Pop_Art_374_original.png,1,1,0
generated/style_transfer/Pop_Art_374_generated.png,1,0,1
original/style_transfer/Pop_Art_378_original.png,1,1,0
generated/style_transfer/Pop_Art_378_generated.png,1,0,1
original/style_transfer/Pop_Art_384_original.png,1,1,0
generated/style_transfer/Pop_Art_384_generated.png,1,0,1
original/style_transfer/Post_Impressionism_004_original.png,1,1,0
generated/style_transfer/Post_Impressionism_004_generated.png,1,0,1
original/style_transfer/Post_Impressionism_006_original.png,1,1,0
generated/style_transfer/Post_Impressionism_006_generated.png,1,0,1
original/style_transfer/Post_Impressionism_008_original.png,1,1,0
generated/style_transfer/Post_Impressionism_008_generated.png,1,0,1
original/style_transfer/Post_Impressionism_009_original.png,1,1,0
generated/style_transfer/Post_Impressionism_009_generated.png,1,0,1
original/style_transfer/Post_Impressionism_015_original.png,1,1,0
generated/style_transfer/Post_Impressionism_015_generated.png,1,0,1
original/style_transfer/Post_Impressionism_019_original.png,1,1,0
generated/style_transfer/Post_Impressionism_019_generated.png,1,0,1
original/style_transfer/Post_Impressionism_020_original.png,1,1,0
generated/style_transfer/Post_Impressionism_020_generated.png,1,0,1
original/style_transfer/Post_Impressionism_022_original.png,1,1,0
generated/style_transfer/Post_Impressionism_022_generated.png,1,0,1
original/style_transfer/Post_Impressionism_024_original.png,1,1,0
generated/style_transfer/Post_Impressionism_024_generated.png,1,0,1
original/style_transfer/Post_Impressionism_025_original.png,1,1,0
generated/style_transfer/Post_Impressionism_025_generated.png,1,0,1
original/style_transfer/Post_Impressionism_027_original.png,1,1,0
generated/style_transfer/Post_Impressionism_027_generated.png,1,0,1
original/style_transfer/Post_Impressionism_031_original.png,1,1,0
generated/style_transfer/Post_Impressionism_031_generated.png,1,0,1
original/style_transfer/Post_Impressionism_033_original.png,1,1,0
generated/style_transfer/Post_Impressionism_033_generated.png,1,0,1
original/style_transfer/Post_Impressionism_034_original.png,1,1,0
generated/style_transfer/Post_Impressionism_034_generated.png,1,0,1
original/style_transfer/Post_Impressionism_035_original.png,1,1,0
generated/style_transfer/Post_Impressionism_035_generated.png,1,0,1
original/style_transfer/Post_Impressionism_037_original.png,1,1,0
generated/style_transfer/Post_Impressionism_037_generated.png,1,0,1
original/style_transfer/Post_Impressionism_038_original.png,1,1,0
generated/style_transfer/Post_Impressionism_038_generated.png,1,0,1
original/style_transfer/Post_Impressionism_043_original.png,1,1,0
generated/style_transfer/Post_Impressionism_043_generated.png,1,0,1
original/style_transfer/Post_Impressionism_045_original.png,1,1,0
generated/style_transfer/Post_Impressionism_045_generated.png,1,0,1
original/style_transfer/Post_Impressionism_046_original.png,1,1,0
generated/style_transfer/Post_Impressionism_046_generated.png,1,0,1
original/style_transfer/Post_Impressionism_048_original.png,1,1,0
generated/style_transfer/Post_Impressionism_048_generated.png,1,0,1
original/style_transfer/Post_Impressionism_049_original.png,1,1,0
generated/style_transfer/Post_Impressionism_049_generated.png,1,0,1
original/style_transfer/Post_Impressionism_060_original.png,1,1,0
generated/style_transfer/Post_Impressionism_060_generated.png,1,0,1
original/style_transfer/Post_Impressionism_061_original.png,1,1,0
generated/style_transfer/Post_Impressionism_061_generated.png,1,0,1
original/style_transfer/Post_Impressionism_066_original.png,1,1,0
generated/style_transfer/Post_Impressionism_066_generated.png,1,0,1
original/style_transfer/Post_Impressionism_069_original.png,1,1,0
generated/style_transfer/Post_Impressionism_069_generated.png,1,0,1
original/style_transfer/Post_Impressionism_073_original.png,1,1,0
generated/style_transfer/Post_Impressionism_073_generated.png,1,0,1
original/style_transfer/Post_Impressionism_074_original.png,1,1,0
generated/style_transfer/Post_Impressionism_074_generated.png,1,0,1
original/style_transfer/Post_Impressionism_080_original.png,1,1,0
generated/style_transfer/Post_Impressionism_080_generated.png,1,0,1
original/style_transfer/Post_Impressionism_081_original.png,1,1,0
generated/style_transfer/Post_Impressionism_081_generated.png,1,0,1
original/style_transfer/Post_Impressionism_082_original.png,1,1,0
generated/style_transfer/Post_Impressionism_082_generated.png,1,0,1
original/style_transfer/Post_Impressionism_084_original.png,1,1,0
generated/style_transfer/Post_Impressionism_084_generated.png,1,0,1
original/style_transfer/Post_Impressionism_085_original.png,1,1,0
generated/style_transfer/Post_Impressionism_085_generated.png,1,0,1
original/style_transfer/Post_Impressionism_090_original.png,1,1,0
generated/style_transfer/Post_Impressionism_090_generated.png,1,0,1
original/style_transfer/Post_Impressionism_095_original.png,1,1,0
generated/style_transfer/Post_Impressionism_095_generated.png,1,0,1
original/style_transfer/Post_Impressionism_096_original.png,1,1,0
generated/style_transfer/Post_Impressionism_096_generated.png,1,0,1
original/style_transfer/Post_Impressionism_097_original.png,1,1,0
generated/style_transfer/Post_Impressionism_097_generated.png,1,0,1
original/style_transfer/Post_Impressionism_104_original.png,1,1,0
generated/style_transfer/Post_Impressionism_104_generated.png,1,0,1
original/style_transfer/Post_Impressionism_111_original.png,1,1,0
generated/style_transfer/Post_Impressionism_111_generated.png,1,0,1
original/style_transfer/Post_Impressionism_112_original.png,1,1,0
generated/style_transfer/Post_Impressionism_112_generated.png,1,0,1
original/style_transfer/Post_Impressionism_115_original.png,1,1,0
generated/style_transfer/Post_Impressionism_115_generated.png,1,0,1
original/style_transfer/Post_Impressionism_125_original.png,1,1,0
generated/style_transfer/Post_Impressionism_125_generated.png,1,0,1
original/style_transfer/Post_Impressionism_126_original.png,1,1,0
generated/style_transfer/Post_Impressionism_126_generated.png,1,0,1
original/style_transfer/Post_Impressionism_127_original.png,1,1,0
generated/style_transfer/Post_Impressionism_127_generated.png,1,0,1
original/style_transfer/Post_Impressionism_131_original.png,1,1,0
generated/style_transfer/Post_Impressionism_131_generated.png,1,0,1
original/style_transfer/Post_Impressionism_138_original.png,1,1,0
generated/style_transfer/Post_Impressionism_138_generated.png,1,0,1
original/style_transfer/Post_Impressionism_141_original.png,1,1,0
generated/style_transfer/Post_Impressionism_141_generated.png,1,0,1
original/style_transfer/Post_Impressionism_144_original.png,1,1,0
generated/style_transfer/Post_Impressionism_144_generated.png,1,0,1
original/style_transfer/Post_Impressionism_146_original.png,1,1,0
generated/style_transfer/Post_Impressionism_146_generated.png,1,0,1
original/style_transfer/Post_Impressionism_151_original.png,1,1,0
generated/style_transfer/Post_Impressionism_151_generated.png,1,0,1
original/style_transfer/Post_Impressionism_152_original.png,1,1,0
generated/style_transfer/Post_Impressionism_152_generated.png,1,0,1
original/style_transfer/Post_Impressionism_153_original.png,1,1,0
generated/style_transfer/Post_Impressionism_153_generated.png,1,0,1
original/style_transfer/Post_Impressionism_154_original.png,1,1,0
generated/style_transfer/Post_Impressionism_154_generated.png,1,0,1
original/style_transfer/Post_Impressionism_155_original.png,1,1,0
generated/style_transfer/Post_Impressionism_155_generated.png,1,0,1
original/style_transfer/Post_Impressionism_160_original.png,1,1,0
generated/style_transfer/Post_Impressionism_160_generated.png,1,0,1
original/style_transfer/Post_Impressionism_168_original.png,1,1,0
generated/style_transfer/Post_Impressionism_168_generated.png,1,0,1
original/style_transfer/Post_Impressionism_169_original.png,1,1,0
generated/style_transfer/Post_Impressionism_169_generated.png,1,0,1
original/style_transfer/Post_Impressionism_170_original.png,1,1,0
generated/style_transfer/Post_Impressionism_170_generated.png,1,0,1
original/style_transfer/Post_Impressionism_174_original.png,1,1,0
generated/style_transfer/Post_Impressionism_174_generated.png,1,0,1
original/style_transfer/Post_Impressionism_178_original.png,1,1,0
generated/style_transfer/Post_Impressionism_178_generated.png,1,0,1
original/style_transfer/Post_Impressionism_184_original.png,1,1,0
generated/style_transfer/Post_Impressionism_184_generated.png,1,0,1
original/style_transfer/Post_Impressionism_186_original.png,1,1,0
generated/style_transfer/Post_Impressionism_186_generated.png,1,0,1
original/style_transfer/Post_Impressionism_187_original.png,1,1,0
generated/style_transfer/Post_Impressionism_187_generated.png,1,0,1
original/style_transfer/Post_Impressionism_193_original.png,1,1,0
generated/style_transfer/Post_Impressionism_193_generated.png,1,0,1
original/style_transfer/Post_Impressionism_199_original.png,1,1,0
generated/style_transfer/Post_Impressionism_199_generated.png,1,0,1
original/style_transfer/Post_Impressionism_200_original.png,1,1,0
generated/style_transfer/Post_Impressionism_200_generated.png,1,0,1
original/style_transfer/Post_Impressionism_203_original.png,1,1,0
generated/style_transfer/Post_Impressionism_203_generated.png,1,0,1
original/style_transfer/Post_Impressionism_212_original.png,1,1,0
generated/style_transfer/Post_Impressionism_212_generated.png,1,0,1
original/style_transfer/Post_Impressionism_224_original.png,1,1,0
generated/style_transfer/Post_Impressionism_224_generated.png,1,0,1
original/style_transfer/Post_Impressionism_225_original.png,1,1,0
generated/style_transfer/Post_Impressionism_225_generated.png,1,0,1
original/style_transfer/Post_Impressionism_240_original.png,1,1,0
generated/style_transfer/Post_Impressionism_240_generated.png,1,0,1
original/style_transfer/Post_Impressionism_261_original.png,1,1,0
generated/style_transfer/Post_Impressionism_261_generated.png,1,0,1
original/style_transfer/Post_Impressionism_273_original.png,1,1,0
generated/style_transfer/Post_Impressionism_273_generated.png,1,0,1
original/style_transfer/Post_Impressionism_274_original.png,1,1,0
generated/style_transfer/Post_Impressionism_274_generated.png,1,0,1
original/style_transfer/Post_Impressionism_285_original.png,1,1,0
generated/style_transfer/Post_Impressionism_285_generated.png,1,0,1
original/style_transfer/Post_Impressionism_304_original.png,1,1,0
generated/style_transfer/Post_Impressionism_304_generated.png,1,0,1
original/style_transfer/Post_Impressionism_308_original.png,1,1,0
generated/style_transfer/Post_Impressionism_308_generated.png,1,0,1
original/style_transfer/Post_Impressionism_314_original.png,1,1,0
generated/style_transfer/Post_Impressionism_314_generated.png,1,0,1
original/style_transfer/Post_Impressionism_316_original.png,1,1,0
generated/style_transfer/Post_Impressionism_316_generated.png,1,0,1
original/style_transfer/Post_Impressionism_329_original.png,1,1,0
generated/style_transfer/Post_Impressionism_329_generated.png,1,0,1
original/style_transfer/Post_Impressionism_348_original.png,1,1,0
generated/style_transfer/Post_Impressionism_348_generated.png,1,0,1
original/style_transfer/Post_Impressionism_351_original.png,1,1,0
generated/style_transfer/Post_Impressionism_351_generated.png,1,0,1
original/style_transfer/Post_Impressionism_357_original.png,1,1,0
generated/style_transfer/Post_Impressionism_357_generated.png,1,0,1
original/style_transfer/Post_Impressionism_361_original.png,1,1,0
generated/style_transfer/Post_Impressionism_361_generated.png,1,0,1
original/style_transfer/Post_Impressionism_366_original.png,1,1,0
generated/style_transfer/Post_Impressionism_366_generated.png,1,0,1
original/style_transfer/Post_Impressionism_382_original.png,1,1,0
generated/style_transfer/Post_Impressionism_382_generated.png,1,0,1
original/style_transfer/Post_Impressionism_399_original.png,1,1,0
generated/style_transfer/Post_Impressionism_399_generated.png,1,0,1
original/style_transfer/Realism_000_original.png,1,1,0
generated/style_transfer/Realism_000_generated.png,1,0,1
original/style_transfer/Realism_009_original.png,1,1,0
generated/style_transfer/Realism_009_generated.png,1,0,1
original/style_transfer/Realism_011_original.png,1,1,0
generated/style_transfer/Realism_011_generated.png,1,0,1
original/style_transfer/Realism_014_original.png,1,1,0
generated/style_transfer/Realism_014_generated.png,1,0,1
original/style_transfer/Realism_018_original.png,1,1,0
generated/style_transfer/Realism_018_generated.png,1,0,1
original/style_transfer/Realism_019_original.png,1,1,0
generated/style_transfer/Realism_019_generated.png,1,0,1
original/style_transfer/Realism_024_original.png,1,1,0
generated/style_transfer/Realism_024_generated.png,1,0,1
original/style_transfer/Realism_027_original.png,1,1,0
generated/style_transfer/Realism_027_generated.png,1,0,1
original/style_transfer/Realism_028_original.png,1,1,0
generated/style_transfer/Realism_028_generated.png,1,0,1
original/style_transfer/Realism_033_original.png,1,1,0
generated/style_transfer/Realism_033_generated.png,1,0,1
original/style_transfer/Realism_035_original.png,1,1,0
generated/style_transfer/Realism_035_generated.png,1,0,1
original/style_transfer/Realism_036_original.png,1,1,0
generated/style_transfer/Realism_036_generated.png,1,0,1
original/style_transfer/Realism_038_original.png,1,1,0
generated/style_transfer/Realism_038_generated.png,1,0,1
original/style_transfer/Realism_039_original.png,1,1,0
generated/style_transfer/Realism_039_generated.png,1,0,1
original/style_transfer/Realism_040_original.png,1,1,0
generated/style_transfer/Realism_040_generated.png,1,0,1
original/style_transfer/Realism_044_original.png,1,1,0
generated/style_transfer/Realism_044_generated.png,1,0,1
original/style_transfer/Realism_046_original.png,1,1,0
generated/style_transfer/Realism_046_generated.png,1,0,1
original/style_transfer/Realism_048_original.png,1,1,0
generated/style_transfer/Realism_048_generated.png,1,0,1
original/style_transfer/Realism_049_original.png,1,1,0
generated/style_transfer/Realism_049_generated.png,1,0,1
original/style_transfer/Realism_053_original.png,1,1,0
generated/style_transfer/Realism_053_generated.png,1,0,1
original/style_transfer/Realism_075_original.png,1,1,0
generated/style_transfer/Realism_075_generated.png,1,0,1
original/style_transfer/Realism_076_original.png,1,1,0
generated/style_transfer/Realism_076_generated.png,1,0,1
original/style_transfer/Realism_078_original.png,1,1,0
generated/style_transfer/Realism_078_generated.png,1,0,1
original/style_transfer/Realism_082_original.png,1,1,0
generated/style_transfer/Realism_082_generated.png,1,0,1
original/style_transfer/Realism_083_original.png,1,1,0
generated/style_transfer/Realism_083_generated.png,1,0,1
original/style_transfer/Realism_084_original.png,1,1,0
generated/style_transfer/Realism_084_generated.png,1,0,1
original/style_transfer/Realism_087_original.png,1,1,0
generated/style_transfer/Realism_087_generated.png,1,0,1
original/style_transfer/Realism_088_original.png,1,1,0
generated/style_transfer/Realism_088_generated.png,1,0,1
original/style_transfer/Realism_092_original.png,1,1,0
generated/style_transfer/Realism_092_generated.png,1,0,1
original/style_transfer/Realism_093_original.png,1,1,0
generated/style_transfer/Realism_093_generated.png,1,0,1
original/style_transfer/Realism_095_original.png,1,1,0
generated/style_transfer/Realism_095_generated.png,1,0,1
original/style_transfer/Realism_102_original.png,1,1,0
generated/style_transfer/Realism_102_generated.png,1,0,1
original/style_transfer/Realism_105_original.png,1,1,0
generated/style_transfer/Realism_105_generated.png,1,0,1
original/style_transfer/Realism_106_original.png,1,1,0
generated/style_transfer/Realism_106_generated.png,1,0,1
original/style_transfer/Realism_113_original.png,1,1,0
generated/style_transfer/Realism_113_generated.png,1,0,1
original/style_transfer/Realism_114_original.png,1,1,0
generated/style_transfer/Realism_114_generated.png,1,0,1
original/style_transfer/Realism_119_original.png,1,1,0
